patient_id,nearest_gene_name,chrom,last_tp_abundance,growth_rate,n_timepoints,label_raw,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,tcell_h3k27ac_count,replication_timing,patient_id_enc,ext_n_patients,ext_n_datasets,ext_n_unique_sites,ext_max_abundance,ext_log_unique_sites,ext_log_n_patients,chrom_int
T6,ODF4,chr17,24.0,0.0,0,3.2188758248682006,0.22928359194453615,11778,171556.0,6208,0,0,12217,,6,0,5,1,0.0,147.0,0,0.0,77.78052857142858,15,54.0,2.0,505.0,0.0,6.226536669287466,4.007333185232471,16
T6,KRBA2,chr17,32.0,0.0,0,3.4965075614664802,0.30670188180917796,17744,202488.0,19836,1,1,0,0.78,23,1,21,0,0.0,17.0,0,1.0,77.25408571428572,15,44.0,2.0,195.0,0.0,5.278114659230517,3.8066624897703196,16
T6,PIK3R6,chr17,64.0,0.0,0,4.174387269895637,0.5344172994387587,33205,677975.0,64964,1,0,3216,,75,2,55,3,0.0,128.0,0,0.0,53.21681363636364,15,48.0,2.0,236.0,0.0,5.4680601411351315,3.8918202981106265,16
T6,MYH2,chr17,25.0,0.0,0,3.258096538021482,0.24166391548365798,10338,340509.0,28552,0,0,88464,,18,1,13,0,0.0,136.0,0,0.0,43.985713333333344,15,43.0,1.0,141.0,0.0,4.955827057601261,3.784189633918261,16
T6,SHISA6,chr17,19.0,0.0,0,2.995732273553991,0.17018818091779464,162234,617381.0,322850,0,2,0,0.94,174,3,102,16,0.0,59.0,0,0.0,36.86766882716049,15,43.0,2.0,96.0,0.0,4.574710978503383,3.784189633918261,16
T6,DNAH9,chr17,27.0,0.0,0,3.332204510175204,0.2622152525586002,38338,384020.0,371278,0,1,0,0.87,191,2,91,23,0.0,130.0,0,0.0,50.44694772117962,15,36.0,2.0,69.0,0.0,4.248495242049359,3.6109179126442243,16
T6,ZNF18,chr17,22.0,0.0,0,3.1354942159291497,0.20567844172994387,113977,137330.0,20036,0,1,0,0.9,20,2,11,2,0.0,55.0,0,1.0,55.476138095238085,15,53.0,2.0,778.0,0.0,6.658011045870748,3.9889840465642745,16
T6,MAP2K4,chr17,46.0,0.0,0,3.8501476017100584,0.409045889732585,11551,11551.0,123002,0,1,0,1.0,105,5,74,2,7.0,438.0,1,1.0,52.51851370967741,15,57.0,2.0,402.0,0.0,5.998936561946683,4.060443010546419,16
T6,COX10,chr17,98.0,0.0,0,4.59511985013459,0.7367943215582701,206112,1842550.0,162246,0,2,0,0.85,139,1,118,4,0.0,134.0,0,5.0,53.20092865853659,15,59.0,2.0,767.0,0.0,6.643789733147672,4.0943445622221,16
T6,HS3ST3B1,chr17,70.0,0.0,0,4.2626798770413155,0.5755199735886432,24627,1941731.0,48323,1,3,0,0.88,81,2,75,0,0.0,80.0,0,3.0,51.18935306122448,15,56.0,2.0,293.0,0.0,5.683579767338681,4.04305126783455,16
T6,FBXW10B,chr17,43.0,0.0,0,3.784189633918261,0.3909706173654672,26092,624573.0,54220,0,0,1742,,27,1,9,3,0.0,19.0,0,0.0,57.74535,15,18.0,2.0,29.0,0.0,3.4011973816621555,2.9444389791664403,16
T6,ADORA2B,chr17,69.0,0.0,0,4.248495242049359,0.5692472763288214,106363,379418.0,30616,0,1,0,0.82,55,1,52,1,0.0,411.0,0,0.0,69.205296875,15,53.0,2.0,408.0,0.0,6.013715156042802,3.9889840465642745,16
T6,TTC19,chr17,77.0,0.0,0,4.356708826689592,0.618190822053483,2239,216163.0,45232,0,1,0,1.0,41,1,39,0,0.0,75.0,0,1.0,68.6722608695652,15,58.0,2.0,1984.0,0.0,7.59337419312129,4.07753744390572,16
T6,NCOR1,chr17,107.0,0.0,0,4.68213122712422,0.78251898316276,1513,1513.0,189120,1,1,0,0.84,142,3,115,6,8.0,487.0,1,1.0,72.95998105263159,15,41.0,2.0,115.0,0.0,4.7535901911063645,3.7376696182833684,16
T6,LRRC75A,chr17,14.0,0.0,0,2.70805020110221,0.10498514361175305,29148,244904.0,50660,1,1,0,1.02,105,1,99,0,0.0,39.0,0,1.0,69.70735490196078,15,31.0,2.0,71.0,0.0,4.276666119016055,3.4657359027997265,16
T6,ZNF287,chr17,36.0,0.0,0,3.6109179126442243,0.34070650379663253,37571,313462.0,22264,1,1,0,0.88,9,1,3,0,0.0,25.0,0,1.0,68.35841304347827,15,41.0,2.0,172.0,0.0,5.153291594497779,3.7376696182833684,16
T6,MPRIP,chr17,13.0,0.0,0,2.6390573296152584,0.09153185869924067,29548,794724.0,175222,1,4,0,0.88,319,5,306,1,0.0,355.0,0,14.0,80.05802824858758,15,39.0,2.0,98.0,0.0,4.59511985013459,3.6888794541139363,16
T6,RAI1,chr17,24.0,0.0,0,3.2188758248682006,0.22928359194453615,42519,1420754.0,129995,1,9,0,0.92,269,3,260,0,0.0,339.0,0,4.0,80.2506,15,49.0,2.0,214.0,0.0,5.3706380281276624,3.912023005428146,16
T6,SREBF1,chr17,9.0,0.0,0,2.302585092994046,0.03623308022449653,74258,1544587.0,26631,0,4,0,0.9275,65,1,64,0,0.0,519.0,0,3.0,80.28713214285715,15,54.0,2.0,507.0,0.0,6.230481447578482,4.007333185232471,16
T6,TOM1L2,chr17,52.0,0.0,0,3.970291913552122,0.4518818091779465,57491,1696793.0,128962,0,1,0,0.75,204,1,200,0,0.0,257.0,0,3.0,80.69152558139535,15,48.0,2.0,224.0,0.0,5.41610040220442,3.8918202981106265,16
T6,DRC3,chr17,36.0,0.0,0,3.6109179126442243,0.34070650379663253,15307,1769935.0,44076,0,1,0,0.76,57,1,51,1,0.0,35.0,0,1.0,80.90000888888889,15,22.0,2.0,32.0,0.0,3.4965075614664802,3.1354942159291497,16
T6,ALKBH5,chr17,79.0,0.0,0,4.382026634673881,0.6326345328491251,30250,1934643.0,26876,1,1,0,0.98,36,3,32,0,0.0,506.0,0,3.0,75.92553214285715,15,40.0,2.0,138.0,0.0,4.9344739331306915,3.713572066704308,16
T6,TOP3A,chr17,73.0,0.0,0,4.30406509320417,0.5945856718388908,9331,2087491.0,43579,1,1,0,0.92,29,1,23,0,0.0,86.0,0,1.0,72.09184666666668,15,10.0,2.0,20.0,0.0,3.044522437723423,2.3978952727983707,16
T6,TVP23B,chr17,56.0,0.0,0,4.04305126783455,0.47722020468801585,13700,2549226.0,25604,1,1,0,0.78,13,1,8,3,0.0,94.0,0,1.0,75.34214444444444,15,52.0,2.0,407.0,0.0,6.0112671744041615,3.970291913552122,16
T6,PRPSAP2,chr17,28.0,0.0,0,3.367295829986474,0.271541762958072,28849,2593051.0,91202,1,1,0,0.79,80,2,68,2,0.0,52.0,0,3.0,66.14677173913043,15,50.0,2.0,214.0,0.0,5.3706380281276624,3.9318256327243257,16
T6,SLC5A10,chr17,10.0,0.0,0,2.3978952727983707,0.05117200396170353,51906,2680254.0,72250,1,3,0,0.7433,158,6,141,1,0.0,141.0,0,3.0,35.83168243243243,15,20.0,2.0,56.0,0.0,4.04305126783455,3.044522437723423,16
T6,ULK2,chr17,89.0,0.0,0,4.499809670330265,0.6887586662264774,58712,3591040.0,97108,1,1,0,1.12,53,1,33,6,0.0,112.0,0,2.0,53.72304081632653,15,58.0,2.0,717.0,0.0,6.576469569048224,4.07753744390572,16
T6,LGALS9B,chr17,8.0,0.0,0,2.1972245773362196,0.022862330802244965,228744,4020619.0,18153,0,0,64713,,5,0,2,0,0.0,166.0,0,0.0,43.670975,15,41.0,2.0,94.0,0.0,4.553876891600541,3.7376696182833684,16
T6,USP22,chr17,12.0,0.0,0,2.5649493574615367,0.07774843182568504,216302,4609273.0,44164,1,2,0,0.855,82,2,76,0,0.0,250.0,0,3.0,68.61583111111112,15,54.0,2.0,181.0,0.0,5.204006687076795,4.007333185232471,16
T6,WSB1,chr17,148.0,0.0,0,5.003946305945459,0.9384285242654341,2012359,5813219.0,21859,1,1,0,0.83,27,1,25,0,0.0,88.0,0,1.0,79.61191304347827,15,57.0,2.0,7336.0,0.0,8.900685318713995,4.060443010546419,16
T6,LGALS9,chr17,106.0,0.0,0,4.672828834461906,0.7769065698250247,7895,3457234.0,19763,0,0,24112,,30,1,23,1,0.0,729.0,0,2.0,73.73395238095237,15,41.0,1.0,111.0,0.0,4.718498871295094,3.7376696182833684,16
T6,NOS2,chr17,62.0,0.0,0,4.143134726391533,0.5193958402112908,81145,3375314.0,43992,1,1,0,0.85,43,2,34,1,0.0,1958.0,0,0.0,74.07367555555555,15,55.0,2.0,4055.0,0.0,8.30795254527102,4.02535169073515,16
T6,NLK,chr17,124.0,0.0,0,4.8283137373023015,0.8637339055793991,70952,3124156.0,154658,1,1,0,0.82,156,2,138,6,0.0,219.0,0,2.0,72.08265419354841,15,59.0,2.0,2541.0,0.0,7.8407064517494,4.0943445622221,16
T6,TMEM97,chr17,8.0,0.0,0,2.1972245773362196,0.022862330802244965,138140,2913867.0,9485,1,1,0,0.87,20,2,17,0,0.0,234.0,0,1.0,67.6891,15,57.0,2.0,883.0,0.0,6.784457062637643,4.060443010546419,16
T6,SLC13A2,chr17,164.0,0.0,0,5.10594547390058,0.9679762297788049,27015,2648667.0,24507,1,0,54485,,44,2,38,0,0.0,163.0,0,0.0,72.61882307692306,15,53.0,2.0,804.0,0.0,6.690842277418564,3.9889840465642745,16
T6,SPAG5,chr17,28.0,0.0,0,3.367295829986474,0.271541762958072,7779,2503681.0,21460,1,1,0,0.8,21,1,13,1,0.0,123.0,0,2.0,72.83354090909091,15,45.0,2.0,152.0,0.0,5.030437921392435,3.828641396489095,16
T6,NEK8,chr17,45.0,0.0,0,3.828641396489095,0.40269065698250245,2470,2371500.0,17558,0,2,0,0.865,40,7,28,0,0.0,265.0,0,1.0,70.51127222222222,15,38.0,1.0,186.0,0.0,5.231108616854587,3.6635616461296463,16
T6,TRAF4,chr17,17.0,0.0,0,2.8903717578961645,0.14245625619016178,379,2350537.0,6945,0,1,0,0.77,22,3,19,0,0.0,182.0,0,1.0,70.4756125,15,57.0,2.0,598.0,0.0,6.395261598115449,4.060443010546419,16
T6,ERAL1,chr17,108.0,0.0,0,4.6913478822291435,0.7875536480686696,49069,2288987.0,6058,1,1,0,0.85,13,1,12,0,0.0,767.0,0,1.0,71.26564285714285,15,59.0,2.0,599.0,0.0,6.396929655216146,4.0943445622221,16
T6,MYO18A,chr17,117.0,0.0,0,4.770684624465665,0.833030703202377,86331,2000802.0,109337,0,4,0,0.755,192,3,187,0,0.0,117.0,0,6.0,75.66013363636365,15,57.0,2.0,683.0,0.0,6.52795791762255,4.060443010546419,16
T6,TP53I13,chr17,78.0,0.0,0,4.3694478524670215,0.6247111257840872,87569,1616444.0,7112,0,2,0,0.825,22,4,18,0,0.0,37.0,0,3.0,65.703125,15,59.0,2.0,2762.0,0.0,7.924072324923417,4.0943445622221,16
T6,ANKRD13B,chr17,14.0,0.0,0,2.70805020110221,0.10498514361175305,11333,1516491.0,24992,0,3,0,0.9267,43,5,36,1,0.0,23.0,0,1.0,65.32161538461538,15,55.0,2.0,1099.0,0.0,7.003065458786462,4.02535169073515,16
T6,CORO6,chr17,60.0,0.0,0,4.110873864173311,0.5084186200066029,13149,1485153.0,8167,1,2,0,0.745,21,3,18,0,0.0,45.0,0,2.0,65.37382222222222,15,58.0,2.0,3087.0,0.0,8.035278911144667,4.07753744390572,16
T6,EFCAB5,chr17,21.0,0.0,0,3.091042453358316,0.19536150544734235,133684,1299411.0,179252,0,1,0,1.13,105,2,53,16,0.0,95.0,0,1.0,67.06381712707183,15,46.0,2.0,244.0,0.0,5.501258210544727,3.8501476017100584,16
T6,TMIGD1,chr17,9.0,0.0,0,2.302585092994046,0.03623308022449653,19884,780713.0,18259,0,0,23584,,22,1,19,1,0.0,59.0,0,2.0,73.53044736842105,15,52.0,2.0,523.0,0.0,6.261491684321042,3.970291913552122,16
T6,GOSR1,chr17,88.0,0.0,0,4.48863636973214,0.683641465830307,49083,666648.0,50230,0,1,0,0.74,34,1,26,1,0.0,119.0,0,1.0,77.72042499999999,15,59.0,2.0,1508.0,0.0,7.319202458767849,4.0943445622221,16
T6,CRLF3,chr17,142.0,0.0,0,4.962844630259907,0.9230769230769231,167065,437300.0,55304,1,1,0,1.0,59,1,49,0,0.0,214.0,0,7.0,72.23590350877193,15,57.0,2.0,867.0,0.0,6.7661917146603505,4.060443010546419,16
T6,TEFM,chr17,42.0,0.0,0,3.7612001156935624,0.38461538461538464,24646,213324.0,8913,0,1,0,0.88,4,1,3,0,0.0,62.0,0,1.0,71.18554,15,24.0,2.0,76.0,0.0,4.343805421853684,3.2188758248682006,16
T6,SPACA3,chr17,130.0,0.0,0,4.875197323201151,0.8852756685374711,281949,1315330.0,27501,0,0,41871,,30,1,16,5,0.0,96.0,0,0.0,51.67928620689654,15,54.0,2.0,1030.0,0.0,6.93828448401696,4.007333185232471,16
T6,ASIC2,chr17,159.0,0.0,0,5.075173815233827,0.9605480356553318,599941,1546499.0,1161877,1,2,0,0.935,939,9,511,93,0.0,202.0,0,1.0,68.64211375752365,15,58.0,2.0,4257.0,0.0,8.356554845453426,4.07753744390572,16
T6,SLFN11,chr17,105.0,0.0,0,4.663439094112067,0.7716242984483328,63997,188182.0,23396,1,1,0,0.84,17,1,11,0,0.0,150.0,0,2.0,68.74792000000001,15,59.0,2.0,1081.0,0.0,6.9865664594064265,4.0943445622221,16
T6,SLFN12L,chr17,36.0,0.0,0,3.6109179126442243,0.34070650379663253,43912,372249.0,73434,0,1,0,0.88,59,4,53,0,0.0,287.0,0,4.0,69.07914266666668,15,55.0,2.0,560.0,0.0,6.329720905522696,4.02535169073515,16
T6,PEX12,chr17,41.0,0.0,0,3.7376696182833684,0.37685704853086827,277,457064.0,4068,0,1,0,0.98,6,1,5,0,0.0,35.0,0,1.0,70.47608,15,57.0,2.0,769.0,0.0,6.646390514847729,4.060443010546419,16
T6,RASL10B,chr17,25.0,0.0,0,3.258096538021482,0.24166391548365798,73450,536667.0,11882,0,3,0,0.81,30,1,10,3,0.0,31.0,0,0.0,78.04018461538462,15,56.0,2.0,603.0,0.0,6.403574197934815,4.04305126783455,16
T6,MMP28,chr17,69.0,0.0,0,4.248495242049359,0.5692472763288214,15545,658640.0,39458,1,4,0,0.84,59,2,50,2,0.0,168.0,0,0.0,77.25471463414635,15,50.0,2.0,246.0,0.0,5.5093883366279774,3.9318256327243257,16
T6,TAF15,chr17,63.0,0.0,0,4.1588830833596715,0.5264938923737207,5321,682638.0,55134,1,1,0,0.87,42,1,30,2,0.0,127.0,0,1.0,74.99900701754386,15,54.0,2.0,381.0,0.0,5.945420608606575,4.007333185232471,16
T6,CCL5,chr17,114.0,0.0,0,4.74493212836325,0.8181743149554308,1322,757949.0,9302,1,0,49849,,18,2,16,0,0.0,1210.0,0,0.0,73.65042727272727,15,51.0,2.0,218.0,0.0,5.389071729816501,3.9512437185814275,16
T6,RDM1,chr17,64.0,0.0,0,4.174387269895637,0.5344172994387587,24721,784530.0,12707,1,1,0,1.01,12,3,7,1,0.0,61.0,0,0.0,72.04642857142858,15,55.0,2.0,740.0,0.0,6.608000625296087,4.02535169073515,16
T6,LYZL6,chr17,43.0,0.0,0,3.784189633918261,0.3909706173654672,6337,815854.0,9195,0,0,3674,,6,0,3,0,0.0,16.0,0,0.0,71.46259,15,52.0,2.0,529.0,0.0,6.272877006546167,3.970291913552122,16
T6,CCL15,chr17,20.0,0.0,0,3.044522437723423,0.18372400132056785,7094,872937.0,5113,1,0,65596,,6,1,3,0,0.0,173.0,0,0.0,68.45382857142857,15,31.0,1.0,72.0,0.0,4.290459441148391,3.4657359027997265,16
T6,TBC1D3H,chr17,59.0,0.0,0,4.0943445622221,0.500907890392869,32067,1234846.0,10904,0,1,0,0.62,0,0,0,0,0.0,2.0,0,0.0,64.21373636363637,15,53.0,1.0,568.0,0.0,6.343880434126331,3.9889840465642745,16
T6,LHX1,chr17,150.0,0.0,0,5.017279836814924,0.9437107956421261,160476,1654786.0,7828,1,1,0,0.72,25,3,22,0,0.0,121.0,0,0.0,78.85524444444445,15,52.0,2.0,579.0,0.0,6.363028103540465,3.970291913552122,16
T6,AATF,chr17,140.0,0.0,0,4.948759890378168,0.9172994387586663,5454,1821949.0,107949,0,1,0,1.0,89,3,66,3,0.0,139.0,0,1.0,80.65971284403668,15,58.0,2.0,994.0,0.0,6.902742737158593,4.07753744390572,16
T6,C17orf78,chr17,17.0,0.0,0,2.8903717578961645,0.14245625619016178,211945,2042518.0,16723,0,0,14016,,17,1,12,0,0.0,19.0,0,0.0,79.80178333333333,15,55.0,2.0,412.0,0.0,6.023447592961033,4.02535169073515,16
T6,TADA2A,chr17,103.0,0.0,0,4.6443908991413725,0.7630406074612083,2304,2052249.0,72841,1,1,0,1.47,61,3,49,1,0.0,39.0,0,1.0,79.97138243243243,15,58.0,2.0,768.0,0.0,6.645090969505644,4.07753744390572,16
T6,DUSP14,chr17,90.0,0.0,0,4.51085950651685,0.6931330472103004,40739,2013779.0,25120,0,2,0,0.895,39,3,33,0,0.0,132.0,0,2.0,79.59601481481481,15,58.0,2.0,2557.0,0.0,7.846980982138788,4.07753744390572,16
T6,TBC1D3K,chr17,82.0,0.0,0,4.418840607796598,0.651122482667547,88982,1626004.0,10956,0,1,0,0.62,0,0,0,0,0.0,3.0,0,0.0,75.22938333333333,15,46.0,2.0,165.0,0.0,5.111987788356544,3.8501476017100584,16
T6,TBC1D3L,chr17,73.0,0.0,0,4.30406509320417,0.5945856718388908,32053,1504101.0,11235,1,1,0,0.61,0,0,0,0,0.0,4.0,0,0.0,76.04014166666667,15,40.0,1.0,83.0,0.0,4.430816798843313,3.713572066704308,16
T6,TBC1D3D,chr17,98.0,0.0,0,4.59511985013459,0.7367943215582701,7151,1464612.0,10932,1,1,0,0.61,0,0,0,0,0.0,9.0,0,0.0,77.07800833333333,15,41.0,2.0,99.0,0.0,4.605170185988092,3.7376696182833684,16
T6,TBC1D3E,chr17,7.0,0.0,0,2.0794415416798357,0.008336084516342027,26923,1360409.0,10917,0,1,0,0.61,1,0,0,0,0.0,4.0,0,0.0,81.96440000000001,15,40.0,2.0,108.0,0.0,4.6913478822291435,3.713572066704308,16
T6,MRPL45,chr17,99.0,0.0,0,4.605170185988092,0.7430670188180918,48640,1213054.0,26195,1,1,0,1.12,21,2,14,1,0.0,23.0,0,2.0,78.45994074074075,15,58.0,2.0,1487.0,0.0,7.305188215393037,4.07753744390572,16
T6,ARHGAP23,chr17,65.0,0.0,0,4.189654742026425,0.541762958071971,33374,1075531.0,93105,1,6,0,0.86,153,3,139,3,0.0,52.0,0,0.0,75.49423829787234,15,58.0,2.0,1595.0,0.0,7.3752557780097545,4.07753744390572,16
T6,SRCIN1,chr17,37.0,0.0,0,3.6375861597263857,0.3491251238032354,70251,925736.0,75921,1,7,0,0.8986,146,5,121,4,0.0,122.0,0,1.0,74.13214285714285,15,54.0,2.0,1126.0,0.0,7.027314514039777,4.007333185232471,16
T6,MLLT6,chr17,7.0,0.0,0,2.0794415416798357,0.008336084516342027,8835,764999.0,24522,1,1,0,1.01,54,7,46,0,0.0,164.0,0,4.0,71.83752307692308,15,19.0,2.0,31.0,0.0,3.4657359027997265,2.995732273553991,16
T6,CISD3,chr17,56.0,0.0,0,4.04305126783455,0.47722020468801585,7093,738212.0,5287,1,1,0,0.95,16,3,13,0,0.0,58.0,0,1.0,71.52871428571429,15,23.0,2.0,38.0,0.0,3.6635616461296463,3.1780538303479458,16
T6,PIP4K2B,chr17,154.0,0.0,0,5.043425116919247,0.9519643446682073,20451,681762.0,34435,0,1,0,0.8,29,1,24,1,0.0,98.0,0,2.0,70.46098285714285,15,57.0,2.0,721.0,0.0,6.582025138892826,4.060443010546419,16
T6,STAC2,chr17,85.0,0.0,0,4.454347296253507,0.6687850775833608,3170,232322.0,15405,0,1,0,0.87,28,1,26,0,0.0,39.0,0,0.0,59.17845625,15,52.0,2.0,475.0,0.0,6.16541785423142,3.970291913552122,16
T6,GRB7,chr17,11.0,0.0,0,2.4849066497880004,0.06536810828656323,3766,53342.0,9802,1,0,6543,,29,5,24,0,0.0,201.0,0,0.0,73.41444545454546,15,15.0,2.0,25.0,0.0,3.258096538021482,2.772588722239781,16
T6,IKZF3,chr17,35.0,0.0,0,3.58351893845611,0.3314625288874216,62905,62905.0,106597,0,1,0,1.01,183,2,179,0,4.0,578.0,1,14.0,78.22415046728972,15,43.0,2.0,127.0,0.0,4.852030263919617,3.784189633918261,16
T6,RAPGEFL1,chr17,97.0,0.0,0,4.584967478670572,0.7312644437107957,17506,295192.0,18646,1,2,0,0.8,35,2,31,1,0.0,49.0,0,0.0,81.67532,15,51.0,2.0,255.0,0.0,5.545177444479562,3.9512437185814275,16
T6,GJD3,chr17,90.0,0.0,0,4.51085950651685,0.6931330472103004,27441,311358.0,4085,0,1,0,0.94,12,1,9,0,0.0,117.0,0,0.0,80.35792000000001,15,57.0,2.0,1047.0,0.0,6.954638864880987,4.060443010546419,16
T6,TOP2A,chr17,159.0,0.0,0,5.075173815233827,0.9605480356553318,26484,257242.0,29371,0,1,0,0.92,29,2,23,2,0.0,523.0,0,1.0,80.81799,15,59.0,2.0,2997.0,0.0,8.005700678662542,4.0943445622221,16
T6,IGFBP4,chr17,9.0,0.0,0,2.302585092994046,0.03623308022449653,12218,217426.0,14281,0,1,0,0.95,34,2,32,0,0.0,314.0,0,1.0,81.7195,15,52.0,2.0,356.0,0.0,5.877735781779639,3.970291913552122,16
T6,TNS4,chr17,132.0,0.0,0,4.890349128221754,0.8926213271706834,28631,175658.0,25799,0,0,31774,,62,1,61,0,0.0,91.0,0,1.0,82.47845925925925,15,58.0,2.0,2910.0,0.0,7.976251943745623,4.07753744390572,16
T6,CCR7,chr17,42.0,0.0,0,3.7612001156935624,0.38461538461538464,31910,115092.0,14391,1,0,82220,,40,2,38,0,0.0,992.0,0,3.0,83.34618,15,57.0,2.0,847.0,0.0,6.742880635791903,4.060443010546419,16
T6,SMARCE1,chr17,25.0,0.0,0,3.258096538021482,0.24166391548365798,34754,34754.0,23692,0,1,0,0.93,23,4,19,0,3.0,252.0,1,1.0,83.63847200000001,15,58.0,2.0,2009.0,0.0,7.605890001053122,4.07753744390572,16
T6,KRT24,chr17,70.0,0.0,0,4.2626798770413155,0.5755199735886432,13211,41887.0,5761,0,0,49540,,6,1,5,0,0.0,48.0,0,0.0,83.5284,15,43.0,2.0,160.0,0.0,5.081404364984463,3.784189633918261,16
T6,KRT25,chr17,152.0,0.0,0,5.030437921392435,0.9479201056454275,21787,84890.0,7310,1,0,24216,,5,0,3,0,0.0,107.0,0,0.0,82.9960125,15,53.0,1.0,927.0,0.0,6.833031732786201,3.9889840465642745,16
T6,KRT12,chr17,21.0,0.0,0,3.091042453358316,0.19536150544734235,12893,205676.0,5920,0,1,0,0.79,5,1,2,0,0.0,187.0,0,0.0,81.35622857142856,15,54.0,2.0,365.0,0.0,5.902633333401366,4.007333185232471,16
T6,KRT39,chr17,7.0,0.0,0,2.0794415416798357,0.008336084516342027,9410,308884.0,8531,0,0,94568,,13,0,12,0,0.0,17.0,0,0.0,82.08597,15,43.0,1.0,188.0,0.0,5.241747015059643,3.784189633918261,16
T6,KRTAP9-1,chr17,115.0,0.0,0,4.7535901911063645,0.8226312314295147,5127,546360.0,752,1,0,326038,,2,0,2,0,0.0,16.0,0,0.0,81.72104999999999,15,42.0,1.0,128.0,0.0,4.859812404361672,3.7612001156935624,16
T6,KRTAP17-1,chr17,59.0,0.0,0,4.0943445622221,0.500907890392869,2473,664583.0,798,1,0,211946,,1,0,1,0,0.0,5.0,0,0.0,81.5738,15,53.0,2.0,533.0,0.0,6.280395838960195,3.9889840465642745,16
T6,KRT33A,chr17,110.0,0.0,0,4.709530201312334,0.7976229778804886,16134,686040.0,4736,0,0,176828,,7,0,7,0,0.0,31.0,0,0.0,80.74946666666665,15,53.0,1.0,443.0,0.0,6.095824562432225,3.9889840465642745,16
T6,EIF1,chr17,7.0,0.0,0,2.0794415416798357,0.008336084516342027,13365,613115.0,3785,1,1,0,0.82,10,1,9,0,0.0,82.0,0,1.0,66.69392,15,20.0,2.0,30.0,0.0,3.4339872044851463,3.044522437723423,16
T6,KAT2A,chr17,7.0,0.0,0,2.0794415416798357,0.008336084516342027,3659,170910.0,8271,0,1,0,0.95,17,1,16,0,0.0,329.0,0,2.0,82.61650000000002,15,27.0,2.0,35.0,0.0,3.58351893845611,3.332204510175204,16
T6,HSPB9,chr17,50.0,0.0,0,3.9318256327243257,0.43702542093100033,698,166527.0,548,0,1,0,0.74,2,1,1,0,0.0,42.0,0,0.0,82.8456,15,50.0,2.0,256.0,0.0,5.54907608489522,3.9318256327243257,16
T6,GHDC,chr17,34.0,0.0,0,3.5553480614894135,0.323374050841862,4259,98379.0,5714,0,0,4208,,13,2,9,0,0.0,19.0,0,1.0,83.26957142857142,15,50.0,2.0,344.0,0.0,5.84354441703136,3.9318256327243257,16
T6,STAT5B,chr17,35.0,0.0,0,3.58351893845611,0.3314625288874216,245,245.0,89457,0,2,0,0.97,136,9,121,0,6.0,866.0,1,6.0,82.57005494505495,15,58.0,2.0,429.0,0.0,6.063785208687608,4.07753744390572,16
T6,ATP6V0A1,chr17,12.0,0.0,0,2.5649493574615367,0.07774843182568504,9064,79340.0,63738,0,1,0,1.04,72,5,64,1,0.0,347.0,0,1.0,76.26273384615385,15,59.0,2.0,1026.0,0.0,6.934397209928558,4.0943445622221,16
T6,NAGLU,chr17,95.0,0.0,0,4.564348191467836,0.7206999009574117,38613,109060.0,8208,1,1,0,1.0,16,2,14,0,0.0,386.0,0,2.0,75.31044444444444,15,59.0,2.0,3080.0,0.0,8.033009498596668,4.0943445622221,16
T6,HSD17B1,chr17,80.0,0.0,0,4.394449154672439,0.6398976559920766,8305,156049.0,2292,1,1,0,0.88,8,2,6,0,0.0,236.0,0,1.0,75.24470000000001,15,55.0,2.0,1114.0,0.0,7.016609683894219,4.02535169073515,16
T6,PSMC3IP,chr17,65.0,0.0,0,4.189654742026425,0.541762958071971,5209,184054.0,5521,0,1,0,0.86,12,1,8,0,0.0,215.0,0,1.0,75.17014285714286,15,56.0,2.0,352.0,0.0,5.8664680569332965,4.04305126783455,16
T6,RAMP2,chr17,30.0,0.0,0,3.4339872044851463,0.28969957081545067,6425,363454.0,4594,1,1,0,0.93,8,3,5,0,0.0,119.0,0,0.0,72.13861666666668,15,37.0,2.0,182.0,0.0,5.209486152841421,3.6375861597263857,16
T6,BRCA1,chr17,91.0,0.0,0,4.5217885770490405,0.6987454605480357,63011,63011.0,125953,1,1,0,0.87,100,5,74,4,5.0,1229.0,1,2.0,76.85208976377953,15,57.0,2.0,861.0,0.0,6.759255270663693,4.060443010546419,16
T6,ARL4D,chr17,134.0,0.0,0,4.90527477843843,0.8995543083525916,40674,187231.0,2987,1,2,0,0.915,8,1,7,0,0.0,44.0,0,1.0,79.7569,15,57.0,2.0,1131.0,0.0,7.0317412587631285,4.060443010546419,16
T6,ETV4,chr17,19.0,0.0,0,2.995732273553991,0.17018818091779464,46297,363078.0,51778,0,1,0,0.85,94,5,76,1,0.0,415.0,0,0.0,78.76734339622641,15,42.0,2.0,127.0,0.0,4.852030263919617,3.7612001156935624,16
T6,HROB,chr17,47.0,0.0,0,3.871201010907891,0.4155661934631892,9028,962630.0,20578,1,1,0,0.79,26,2,24,0,0.0,39.0,0,2.0,67.86450952380952,15,55.0,2.0,671.0,0.0,6.51025834052315,4.02535169073515,16
