dist_to_nearest_tss,in_gene_body,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,label
18253.0,1.0,10931616.0,57801.0,0.0,7.0,0.0,0.7629,114.0,2.0,81.0,3.0,0.0,128.0,0.0,1.791759469228055
341051.0,0.0,26884346.0,239436.0,0.0,1.0,0.0,0.83,250.0,5.0,228.0,1.0,0.0,210.0,0.0,5.030437921392435
21686.0,1.0,11330546.0,68394.0,0.0,2.0,0.0,1.14,77.0,2.0,59.0,2.0,0.0,5.0,0.0,2.8903717578961645
21908.0,1.0,1365857.0,30826.0,1.0,1.0,0.0,0.77,26.0,1.0,19.0,0.0,0.0,41.0,0.0,4.204692619390966
428401.0,0.0,22931249.0,7465.0,0.0,3.0,0.0,0.9067,23.0,2.0,21.0,0.0,0.0,600.0,0.0,3.9889840465642745
3515.0,1.0,722944.0,685926.0,1.0,3.0,0.0,0.93,464.0,2.0,300.0,34.0,0.0,74.0,0.0,3.367295829986474
151681.0,0.0,5557090.0,57244.0,1.0,0.0,32260.0,0.0,42.0,3.0,23.0,2.0,0.0,846.0,0.0,2.4849066497880004
20036.0,0.0,3875901.0,26961.0,0.0,1.0,0.0,0.97,16.0,1.0,9.0,3.0,0.0,83.0,0.0,4.59511985013459
9507.0,0.0,599963.0,33425.0,1.0,2.0,0.0,0.89,50.0,1.0,40.0,4.0,0.0,1345.0,0.0,2.4849066497880004
705749.0,0.0,12174400.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,4.219507705176107
230779.0,0.0,23794248.0,429238.0,0.0,1.0,0.0,0.76,302.0,5.0,200.0,20.0,0.0,238.0,0.0,2.9444389791664403
309045.0,0.0,1861153.0,72008.0,1.0,1.0,0.0,0.95,80.0,1.0,74.0,1.0,0.0,151.0,0.0,2.995732273553991
19274.0,1.0,3164018.0,164464.0,1.0,1.0,0.0,1.04,151.0,3.0,133.0,4.0,0.0,52.0,0.0,5.793013608384144
21314.0,0.0,162283.0,55137.0,1.0,0.0,69846.0,0.0,57.0,3.0,47.0,2.0,0.0,115.0,0.0,4.406719247264253
93865.0,0.0,5938395.0,51808.0,1.0,1.0,0.0,1.05,47.0,1.0,39.0,0.0,0.0,123.0,0.0,2.079441541679836
51462.0,1.0,3656969.0,81730.0,1.0,1.0,0.0,0.82,100.0,3.0,86.0,3.0,0.0,398.0,0.0,2.6390573296152584
29460.0,0.0,689969.0,685926.0,1.0,3.0,0.0,0.93,464.0,2.0,300.0,34.0,0.0,74.0,0.0,3.9889840465642745
103714.0,0.0,1278716.0,42844.0,1.0,0.0,25688.0,0.0,25.0,2.0,12.0,1.0,0.0,22.0,0.0,4.59511985013459
709855.0,0.0,12178506.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,2.4849066497880004
73692.0,1.0,3800111.0,145173.0,0.0,3.0,0.0,0.9033,132.0,7.0,99.0,6.0,0.0,122.0,0.0,2.079441541679836
12013.0,0.0,587573.0,63863.0,0.0,0.0,43104.0,0.0,49.0,1.0,42.0,1.0,0.0,260.0,0.0,3.80666248977032
323055.0,0.0,2034574.0,5668.0,1.0,0.0,17747.0,0.0,4.0,1.0,3.0,0.0,0.0,64.0,0.0,2.995732273553991
76605.0,1.0,7712728.0,111945.0,0.0,1.0,0.0,0.99,167.0,3.0,163.0,0.0,0.0,931.0,0.0,3.295836866004329
148072.0,0.0,7985214.0,2923.0,0.0,1.0,0.0,0.99,10.0,1.0,9.0,0.0,0.0,226.0,0.0,3.1354942159291497
573503.0,0.0,22989966.0,429238.0,0.0,1.0,0.0,0.76,302.0,5.0,200.0,20.0,0.0,238.0,0.0,2.995732273553991
424377.0,0.0,22940299.0,74922.0,0.0,1.0,0.0,0.98,77.0,2.0,71.0,1.0,0.0,103.0,0.0,4.276666119016055
395055.0,0.0,7957471.0,111945.0,0.0,1.0,0.0,0.99,167.0,3.0,163.0,0.0,0.0,931.0,0.0,3.951243718581428
42468.0,1.0,25776168.0,34597.0,1.0,1.0,0.0,1.11,35.0,3.0,32.0,0.0,0.0,59.0,0.0,4.394449154672439
200759.0,0.0,421345.0,22419.0,0.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,2.19722457733622
477231.0,0.0,1086701.0,33425.0,1.0,2.0,0.0,0.89,50.0,1.0,40.0,4.0,0.0,1345.0,0.0,4.6443908991413725
785958.0,0.0,10113967.0,97567.0,0.0,1.0,0.0,0.94,60.0,2.0,43.0,3.0,0.0,141.0,0.0,3.332204510175204
1159175.0,0.0,20085885.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,4.127134385045092
31577.0,0.0,649997.0,18948.0,0.0,1.0,0.0,1.05,17.0,1.0,15.0,0.0,0.0,63.0,0.0,4.30406509320417
7254.0,1.0,3701177.0,81730.0,1.0,1.0,0.0,0.82,100.0,3.0,86.0,3.0,0.0,398.0,0.0,3.6375861597263857
55860.0,1.0,25254366.0,111164.0,0.0,0.0,50884.0,0.0,80.0,1.0,47.0,12.0,0.0,97.0,0.0,4.276666119016055
434358.0,0.0,26265545.0,448833.0,0.0,2.0,0.0,0.92,446.0,1.0,405.0,6.0,0.0,204.0,0.0,2.079441541679836
12218.0,1.0,1102893.0,132301.0,1.0,1.0,0.0,1.15,108.0,1.0,86.0,8.0,0.0,230.0,0.0,2.833213344056216
289776.0,1.0,6040097.0,611853.0,1.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,4.30406509320417
377972.0,0.0,598558.0,22419.0,0.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,4.23410650459726
298544.0,1.0,4814951.0,574324.0,1.0,1.0,0.0,0.93,529.0,2.0,401.0,25.0,0.0,132.0,0.0,3.4011973816621555
66503.0,0.0,137626.0,37745.0,0.0,1.0,0.0,1.04,42.0,2.0,38.0,0.0,0.0,134.0,0.0,2.079441541679836
341107.0,0.0,25092348.0,22565.0,0.0,1.0,0.0,0.95,47.0,2.0,45.0,0.0,0.0,423.0,0.0,3.091042453358316
520289.0,0.0,26705108.0,239436.0,0.0,1.0,0.0,0.83,250.0,5.0,228.0,1.0,0.0,210.0,0.0,2.3978952727983707
98489.0,1.0,2658327.0,441422.0,0.0,1.0,0.0,0.82,400.0,1.0,332.0,13.0,0.0,86.0,0.0,5.099866427824199
832719.0,0.0,1787317.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,4.634728988229636
100035.0,1.0,2656781.0,441422.0,1.0,1.0,0.0,0.82,400.0,1.0,332.0,13.0,0.0,86.0,0.0,3.7612001156935615
63661.0,1.0,25084483.0,66555.0,1.0,1.0,0.0,1.11,57.0,7.0,49.0,0.0,0.0,44.0,0.0,2.5649493574615367
620789.0,0.0,17659937.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,3.258096538021482
27920.0,0.0,4697158.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,3.912023005428146
459768.0,0.0,25211009.0,22565.0,0.0,1.0,0.0,0.95,47.0,2.0,45.0,0.0,0.0,423.0,0.0,2.302585092994046
98465.0,0.0,25049679.0,66555.0,1.0,1.0,0.0,1.11,57.0,7.0,49.0,0.0,0.0,44.0,0.0,2.6390573296152584
53293.0,1.0,6395899.0,394295.0,0.0,1.0,0.0,0.87,336.0,2.0,260.0,23.0,0.0,145.0,0.0,3.332204510175204
441946.0,0.0,19368656.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,2.995732273553991
343871.0,0.0,25095112.0,22565.0,0.0,1.0,0.0,0.95,47.0,2.0,45.0,0.0,0.0,423.0,0.0,2.6390573296152584
73556.0,0.0,8059730.0,2923.0,1.0,1.0,0.0,0.99,10.0,1.0,9.0,0.0,0.0,226.0,0.0,3.9318256327243257
97527.0,0.0,25050617.0,66555.0,1.0,1.0,0.0,1.11,57.0,7.0,49.0,0.0,0.0,44.0,0.0,2.4849066497880004
7124.0,0.0,2856923.0,4981.0,0.0,2.0,0.0,0.895,14.0,1.0,13.0,0.0,0.0,331.0,0.0,3.091042453358316
473881.0,0.0,26305068.0,448833.0,0.0,2.0,0.0,0.92,446.0,1.0,405.0,6.0,0.0,204.0,0.0,2.19722457733622
330939.0,1.0,6081260.0,611853.0,0.0,2.0,0.0,0.78,517.0,2.0,306.0,45.0,0.0,115.0,0.0,3.5263605246161616
10285.0,1.0,27168631.0,199148.0,1.0,1.0,0.0,0.9,221.0,2.0,210.0,2.0,0.0,170.0,0.0,2.833213344056216
186548.0,0.0,4911626.0,23244.0,0.0,0.0,148072.0,0.0,23.0,1.0,22.0,0.0,0.0,371.0,0.0,3.970291913552122
360947.0,1.0,11086263.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,3.80666248977032
968124.0,0.0,1651912.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.4849066497880004
730300.0,0.0,12198951.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,5.655991810819852
72201.0,1.0,7616210.0,281987.0,0.0,1.0,0.0,0.98,301.0,2.0,273.0,9.0,0.0,309.0,0.0,2.302585092994046
127119.0,1.0,3118444.0,15369.0,1.0,1.0,0.0,0.71,12.0,1.0,5.0,4.0,0.0,184.0,0.0,4.143134726391533
629.0,1.0,2874693.0,8803.0,0.0,1.0,0.0,0.92,25.0,1.0,24.0,0.0,0.0,88.0,0.0,3.58351893845611
960957.0,0.0,1659079.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,4.30406509320417
150886.0,0.0,1188904.0,5602.0,1.0,1.0,0.0,0.94,9.0,2.0,7.0,0.0,0.0,104.0,0.0,3.737669618283368
1375644.0,0.0,12822854.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,4.844187086458591
626688.0,1.0,4349018.0,26488.0,1.0,1.0,0.0,1.18,26.0,1.0,24.0,0.0,0.0,72.0,0.0,2.302585092994046
78304.0,1.0,27100612.0,199148.0,1.0,1.0,0.0,0.9,221.0,2.0,210.0,2.0,0.0,170.0,0.0,4.394449154672439
873283.0,0.0,19799993.0,927611.0,0.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,4.143134726391533
19529.0,1.0,11427681.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,2.995732273553991
47389.0,0.0,3903254.0,26961.0,1.0,1.0,0.0,0.97,16.0,1.0,9.0,3.0,0.0,83.0,0.0,4.204692619390966
11273.0,1.0,103726.0,23008.0,1.0,1.0,0.0,1.01,15.0,1.0,12.0,0.0,0.0,101.0,0.0,2.3978952727983707
204854.0,0.0,3368532.0,5345.0,0.0,2.0,0.0,0.8,16.0,2.0,14.0,0.0,0.0,330.0,0.0,2.995732273553991
37273.0,0.0,3893138.0,26961.0,1.0,1.0,0.0,0.97,16.0,1.0,9.0,3.0,0.0,83.0,0.0,5.147494476813453
205874.0,1.0,471915.0,16502.0,0.0,1.0,0.0,1.11,19.0,3.0,16.0,0.0,0.0,132.0,0.0,3.1780538303479458
262330.0,0.0,17301478.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,2.302585092994046
267860.0,0.0,26911056.0,199148.0,0.0,1.0,0.0,0.9,221.0,2.0,210.0,2.0,0.0,170.0,0.0,3.80666248977032
479486.0,1.0,10967724.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,1.9459101490553128
397678.0,0.0,24026216.0,19262.0,1.0,1.0,0.0,0.99,8.0,1.0,6.0,0.0,0.0,49.0,0.0,3.091042453358316
277068.0,1.0,18649642.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,2.19722457733622
27856.0,1.0,6964612.0,65768.0,1.0,1.0,0.0,1.01,58.0,1.0,55.0,0.0,0.0,54.0,0.0,5.278114659230517
188952.0,0.0,409538.0,22419.0,0.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,3.295836866004329
2544.0,0.0,669633.0,233867.0,1.0,1.0,0.0,1.0,155.0,7.0,113.0,9.0,0.0,204.0,0.0,4.02535169073515
20666.0,0.0,1304063.0,6378.0,0.0,0.0,42494.0,0.0,9.0,1.0,7.0,0.0,0.0,56.0,0.0,3.8501476017100575
51507.0,1.0,984037.0,247493.0,1.0,1.0,0.0,0.84,324.0,9.0,302.0,1.0,0.0,250.0,0.0,3.258096538021482
608457.0,1.0,10838753.0,1475061.0,0.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,4.852030263919617
16198.0,1.0,7272451.0,394619.0,0.0,1.0,0.0,0.89,385.0,1.0,334.0,8.0,0.0,170.0,0.0,3.1354942159291497
17144.0,1.0,3691287.0,81730.0,0.0,1.0,0.0,0.82,100.0,3.0,86.0,3.0,0.0,398.0,0.0,3.688879454113936
27584.0,1.0,3748540.0,8909.0,1.0,0.0,12260.0,0.0,9.0,0.0,5.0,0.0,0.0,192.0,0.0,2.833213344056216
51598.0,0.0,4943771.0,70638.0,0.0,1.0,0.0,0.95,49.0,2.0,37.0,3.0,0.0,72.0,0.0,3.091042453358316
20455.0,0.0,651722.0,233867.0,1.0,1.0,0.0,1.0,155.0,7.0,113.0,9.0,0.0,204.0,0.0,5.010635294096256
5854.0,0.0,7165079.0,5233.0,1.0,1.0,0.0,0.89,12.0,1.0,9.0,0.0,0.0,20.0,0.0,2.079441541679836
411082.0,0.0,22913930.0,7465.0,0.0,3.0,0.0,0.9067,23.0,2.0,21.0,0.0,0.0,600.0,0.0,5.365976015021851
135881.0,1.0,12228603.0,177422.0,0.0,1.0,0.0,0.93,85.0,5.0,47.0,11.0,0.0,112.0,0.0,4.343805421853684
69193.0,1.0,3627427.0,4263.0,1.0,0.0,57532.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,0.0,7.416378479192928
62124.0,0.0,3620358.0,4263.0,0.0,0.0,57532.0,0.0,5.0,0.0,0.0,3.0,0.0,6.0,0.0,3.713572066704308
86449.0,0.0,4026189.0,39210.0,1.0,1.0,0.0,0.9,42.0,3.0,35.0,0.0,0.0,108.0,0.0,4.74493212836325
38917.0,0.0,2825130.0,4981.0,1.0,2.0,0.0,0.895,14.0,1.0,13.0,0.0,0.0,331.0,0.0,2.5649493574615367
528139.0,0.0,26697258.0,239436.0,1.0,1.0,0.0,0.83,250.0,5.0,228.0,1.0,0.0,210.0,0.0,4.330733340286331
279318.0,0.0,17318466.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,4.007333185232471
1001.0,1.0,3707430.0,81730.0,0.0,1.0,0.0,0.82,100.0,3.0,86.0,3.0,0.0,398.0,0.0,3.1780538303479458
52520.0,1.0,360629.0,2285.0,0.0,1.0,0.0,0.76,6.0,1.0,3.0,0.0,0.0,34.0,0.0,3.091042453358316
22101.0,1.0,1365664.0,30826.0,1.0,1.0,0.0,0.77,26.0,1.0,19.0,0.0,0.0,41.0,0.0,3.332204510175204
24049.0,0.0,2898113.0,8803.0,1.0,1.0,0.0,0.92,25.0,1.0,24.0,0.0,0.0,88.0,0.0,2.9444389791664403
9616.0,1.0,485387.0,125097.0,1.0,1.0,0.0,0.84,93.0,1.0,66.0,7.0,0.0,481.0,0.0,4.02535169073515
706161.0,0.0,12174812.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,3.295836866004329
372385.0,0.0,12739729.0,6164.0,1.0,0.0,1011774.0,0.0,11.0,1.0,9.0,0.0,0.0,67.0,0.0,3.4657359027997265
43370.0,1.0,715547.0,233867.0,1.0,1.0,0.0,1.0,155.0,7.0,113.0,9.0,0.0,204.0,0.0,5.817111159963204
201236.0,0.0,23640590.0,94653.0,1.0,1.0,0.0,0.94,76.0,4.0,63.0,2.0,0.0,70.0,0.0,4.727387818712341
487812.0,0.0,23075657.0,429238.0,0.0,1.0,0.0,0.76,302.0,5.0,200.0,20.0,0.0,238.0,0.0,3.8501476017100575
97620.0,0.0,4015018.0,39210.0,1.0,1.0,0.0,0.9,42.0,3.0,35.0,0.0,0.0,108.0,0.0,3.9889840465642745
29369.0,0.0,261640.0,47047.0,0.0,1.0,0.0,0.82,74.0,5.0,69.0,0.0,0.0,105.0,0.0,4.787491742782046
322288.0,1.0,1172901.0,86371.0,0.0,2.0,0.0,0.85,121.0,1.0,113.0,1.0,0.0,381.0,0.0,3.80666248977032
7892.0,0.0,6683677.0,24946.0,1.0,0.0,46680.0,0.0,18.0,0.0,8.0,2.0,0.0,73.0,0.0,4.90527477843843
17075.0,0.0,592635.0,63863.0,1.0,0.0,43104.0,0.0,49.0,1.0,42.0,1.0,0.0,260.0,0.0,3.49650756146648
180230.0,1.0,2359974.0,324575.0,1.0,1.0,0.0,0.86,338.0,4.0,280.0,18.0,0.0,217.0,0.0,4.343805421853684
728599.0,0.0,12197250.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,5.805134968916488
3592.0,1.0,5314935.0,106004.0,0.0,1.0,0.0,0.82,84.0,2.0,62.0,3.0,0.0,151.0,0.0,2.19722457733622
127895.0,0.0,2747931.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.833213344056216
2818.0,1.0,2248136.0,98417.0,0.0,1.0,0.0,0.93,66.0,2.0,50.0,2.0,0.0,171.0,0.0,3.044522437723423
453143.0,0.0,1666131.0,144288.0,1.0,0.0,20200.0,0.0,73.0,1.0,42.0,6.0,0.0,1090.0,0.0,2.70805020110221
74188.0,1.0,2762184.0,81217.0,0.0,0.0,68976.0,0.0,57.0,1.0,25.0,5.0,0.0,16.0,0.0,2.19722457733622
484293.0,0.0,1093763.0,33425.0,0.0,2.0,0.0,0.89,50.0,1.0,40.0,4.0,0.0,1345.0,0.0,3.8918202981106265
272525.0,1.0,991954.0,685926.0,1.0,3.0,0.0,0.93,464.0,2.0,300.0,34.0,0.0,74.0,0.0,4.290459441148391
32223.0,0.0,15206683.0,24901.0,0.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,5.908082938168931
469506.0,0.0,25220747.0,22565.0,0.0,1.0,0.0,0.95,47.0,2.0,45.0,0.0,0.0,423.0,0.0,4.356708826689592
302704.0,0.0,2014223.0,5668.0,1.0,0.0,17747.0,0.0,4.0,1.0,3.0,0.0,0.0,64.0,0.0,2.995732273553991
119831.0,0.0,7048886.0,117874.0,1.0,1.0,0.0,0.87,98.0,1.0,75.0,6.0,0.0,201.0,0.0,3.912023005428146
19580.0,1.0,8450773.0,28065.0,0.0,1.0,0.0,0.71,46.0,0.0,29.0,2.0,0.0,38.0,0.0,4.02535169073515
763512.0,0.0,17802660.0,13893.0,1.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,4.276666119016055
6063.0,1.0,3144466.0,100187.0,0.0,1.0,0.0,1.06,79.0,5.0,64.0,1.0,0.0,114.0,0.0,4.990432586778736
387627.0,0.0,19314337.0,927611.0,0.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,2.302585092994046
202921.0,0.0,423507.0,22419.0,1.0,0.0,197585.0,0.0,17.0,2.0,9.0,2.0,0.0,203.0,0.0,5.170483995038151
65810.0,0.0,5675189.0,45277.0,0.0,0.0,290065.0,0.0,37.0,3.0,26.0,2.0,0.0,1029.0,0.0,3.555348061489413
28099.0,1.0,7081067.0,4735.0,1.0,1.0,0.0,0.85,7.0,1.0,6.0,0.0,0.0,37.0,0.0,2.9444389791664403
57610.0,1.0,777039.0,685926.0,0.0,3.0,0.0,0.93,464.0,2.0,300.0,34.0,0.0,74.0,0.0,2.5649493574615367
708232.0,0.0,12176883.0,23144.0,0.0,1.0,0.0,1.1,19.0,1.0,15.0,0.0,0.0,80.0,0.0,3.091042453358316
456813.0,0.0,949846.0,65530.0,1.0,0.0,34197.0,0.0,55.0,1.0,27.0,6.0,0.0,516.0,0.0,3.6375861597263857
125511.0,0.0,661241.0,122207.0,1.0,3.0,0.0,0.8433,148.0,1.0,140.0,1.0,0.0,289.0,0.0,3.951243718581428
971568.0,0.0,19898278.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,3.4657359027997265
77169.0,0.0,11937362.0,498345.0,0.0,1.0,0.0,0.75,351.0,4.0,247.0,18.0,0.0,260.0,0.0,1.791759469228055
8771.0,1.0,680948.0,233867.0,1.0,1.0,0.0,1.0,155.0,7.0,113.0,9.0,0.0,204.0,0.0,4.624972813284271
33318.0,0.0,2568097.0,12239.0,1.0,1.0,0.0,0.6,14.0,1.0,10.0,0.0,0.0,14.0,0.0,3.737669618283368
95353.0,1.0,2969417.0,8803.0,1.0,1.0,0.0,0.92,25.0,1.0,24.0,0.0,0.0,88.0,0.0,4.262679877041316
36927.0,1.0,7580936.0,281987.0,1.0,1.0,0.0,0.98,301.0,2.0,273.0,9.0,0.0,309.0,0.0,3.367295829986474
163936.0,0.0,2006262.0,72008.0,0.0,1.0,0.0,0.95,80.0,1.0,74.0,1.0,0.0,151.0,0.0,4.941642422609304
256470.0,1.0,2283734.0,324575.0,0.0,1.0,0.0,0.86,338.0,4.0,280.0,18.0,0.0,217.0,0.0,5.75890177387728
46760.0,0.0,15221220.0,24901.0,1.0,3.0,0.0,0.99,31.0,3.0,25.0,2.0,0.0,78.0,0.0,3.7612001156935615
1853476.0,0.0,13300686.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,2.833213344056216
464089.0,0.0,17503237.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,5.459585514144159
36926.0,0.0,3681999.0,185746.0,1.0,1.0,0.0,0.79,339.0,8.0,328.0,0.0,0.0,97.0,0.0,2.995732273553991
114352.0,1.0,1543675.0,362735.0,0.0,1.0,0.0,0.84,227.0,2.0,135.0,32.0,0.0,294.0,0.0,3.6375861597263857
265088.0,0.0,17304236.0,13893.0,0.0,0.0,1864631.0,0.0,10.0,2.0,8.0,0.0,0.0,168.0,0.0,2.995732273553991
30519.0,0.0,641658.0,233867.0,1.0,1.0,0.0,1.0,155.0,7.0,113.0,9.0,0.0,204.0,0.0,4.499809670330265
240339.0,0.0,2860375.0,25167.0,0.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,2.302585092994046
33073.0,1.0,705250.0,233867.0,1.0,1.0,0.0,1.0,155.0,7.0,113.0,9.0,0.0,204.0,0.0,5.942799375126701
14302.0,0.0,6831901.0,13345.0,1.0,1.0,0.0,1.05,32.0,2.0,30.0,0.0,0.0,200.0,0.0,2.3978952727983707
799612.0,0.0,19762969.0,5269.0,1.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,2.8903717578961645
371632.0,0.0,23935101.0,429238.0,1.0,1.0,0.0,0.76,302.0,5.0,200.0,20.0,0.0,238.0,0.0,5.631211781821365
64632.0,1.0,6927836.0,65768.0,0.0,1.0,0.0,1.01,58.0,1.0,55.0,0.0,0.0,54.0,0.0,3.1354942159291497
324221.0,0.0,1082438.0,65530.0,1.0,0.0,34197.0,0.0,55.0,1.0,27.0,6.0,0.0,516.0,0.0,4.844187086458591
243767.0,0.0,4174026.0,24238.0,0.0,1.0,0.0,0.84,36.0,1.0,35.0,0.0,0.0,40.0,0.0,4.718498871295094
86381.0,0.0,24956683.0,80048.0,0.0,1.0,0.0,0.8,66.0,4.0,49.0,2.0,0.0,740.0,0.0,3.4657359027997265
23683.0,1.0,3159609.0,164464.0,1.0,1.0,0.0,1.04,151.0,3.0,133.0,4.0,0.0,52.0,0.0,3.4657359027997265
103600.0,0.0,1278830.0,42844.0,0.0,0.0,25688.0,0.0,25.0,2.0,12.0,1.0,0.0,22.0,0.0,3.8918202981106265
24454.0,1.0,1412219.0,30826.0,0.0,1.0,0.0,0.77,26.0,1.0,19.0,0.0,0.0,41.0,0.0,2.6390573296152584
71486.0,0.0,772823.0,49720.0,1.0,1.0,0.0,0.97,43.0,1.0,41.0,1.0,0.0,1031.0,0.0,4.3694478524670215
16562.0,1.0,1520525.0,29024.0,0.0,1.0,0.0,0.91,21.0,2.0,19.0,0.0,0.0,128.0,0.0,4.248495242049359
252066.0,1.0,4768473.0,574324.0,0.0,1.0,0.0,0.93,529.0,2.0,401.0,25.0,0.0,132.0,0.0,4.060443010546419
14253.0,0.0,3350676.0,115752.0,1.0,0.0,15018.0,0.0,48.0,1.0,18.0,5.0,0.0,173.0,0.0,4.605170185988092
51953.0,0.0,1460768.0,19301.0,0.0,1.0,0.0,0.83,26.0,2.0,23.0,0.0,0.0,51.0,0.0,3.295836866004329
202137.0,0.0,1705120.0,148489.0,0.0,1.0,0.0,0.96,128.0,1.0,107.0,1.0,0.0,108.0,0.0,4.30406509320417
123042.0,1.0,2605576.0,653877.0,0.0,3.0,0.0,0.8933,602.0,4.0,451.0,30.0,0.0,570.0,0.0,2.19722457733622
73239.0,1.0,6105499.0,51808.0,0.0,1.0,0.0,1.05,47.0,1.0,39.0,0.0,0.0,123.0,0.0,4.02535169073515
89813.0,0.0,2709849.0,25167.0,1.0,0.0,1002026.0,0.0,13.0,0.0,5.0,3.0,0.0,50.0,0.0,5.537334267018537
440062.0,0.0,19403419.0,5269.0,1.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,4.330733340286331
1191252.0,0.0,20154609.0,5269.0,0.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,3.555348061489413
341063.0,0.0,22843911.0,7465.0,0.0,3.0,0.0,0.9067,23.0,2.0,21.0,0.0,0.0,600.0,0.0,2.19722457733622
231878.0,0.0,7901408.0,2923.0,1.0,1.0,0.0,0.99,10.0,1.0,9.0,0.0,0.0,226.0,0.0,3.295836866004329
67001.0,1.0,968543.0,247493.0,0.0,1.0,0.0,0.84,324.0,9.0,302.0,1.0,0.0,250.0,0.0,3.555348061489413
577818.0,1.0,10869392.0,1475061.0,1.0,1.0,0.0,0.78,839.0,5.0,347.0,113.0,0.0,299.0,0.0,3.737669618283368
120332.0,0.0,1286327.0,65530.0,0.0,0.0,34197.0,0.0,55.0,1.0,27.0,6.0,0.0,516.0,0.0,4.624972813284271
676926.0,0.0,19640283.0,5269.0,0.0,1.0,0.0,0.88,14.0,2.0,12.0,0.0,0.0,84.0,0.0,4.290459441148391
172346.0,0.0,9048972.0,4557.0,0.0,1.0,0.0,1.18,14.0,1.0,13.0,0.0,0.0,232.0,0.0,6.786716950605081
61741.0,1.0,6404347.0,394295.0,0.0,1.0,0.0,0.87,336.0,2.0,260.0,23.0,0.0,145.0,0.0,3.7612001156935615
6813.0,1.0,1625942.0,23788.0,1.0,1.0,0.0,0.91,20.0,2.0,9.0,2.0,0.0,52.0,0.0,4.934473933130692
283982.0,1.0,18642728.0,927611.0,1.0,1.0,0.0,0.86,614.0,3.0,475.0,27.0,0.0,168.0,0.0,4.691347882229144
