gene_id,gene_name,chrom,start,end,strand,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,tcell_h3k27ac_count,tcell_atac_count,replication_timing
ENSG00000184999,SLC22A10,chr11,63268022,63311874,1,0,68,0,0,179032,,11,1,3,1,0,0,69.40490222222222
ENSG00000149742,SLC22A9,chr11,63369725,63410881,1,0,77,0,0,80025,,17,1,9,1,0,0,73.25845714285714
ENSG00000168004,PLAAT5,chr11,63461404,63491219,-1,0,25,0,1,0,0.97,17,1,11,1,0,0,75.49506451612903
ENSG00000133317,LGALS12,chr11,63506052,63519767,1,0,60,0,0,14720,,23,3,16,0,1,0,76.62006
ENSG00000133321,PLAAT4,chr11,63529451,63548808,1,0,186,0,0,38119,,29,2,27,0,2,0,77.49038095238095
ENSG00000133328,PLAAT2,chr11,63552770,63563379,-1,0,27,0,0,50292,,19,1,17,0,1,0,78.11583636363636
ENSG00000176485,PLAAT3,chr11,63573172,63616883,-1,0,186,0,1,0,0.84,65,3,58,0,2,0,79.12422
ENSG00000184743,ATL3,chr11,63624087,63671921,-1,0,120,0,1,0,0.87,39,1,37,0,1,0,79.95711224489797
ENSG00000133318,RTN3,chr11,63681446,63759909,1,0,214,0,1,0,0.94,59,2,45,2,1,0,79.9283975
ENSG00000188070,ZFTA,chr11,63759892,63768795,-1,0,31,0,3,0,0.7833,24,1,23,0,1,0,79.42559000000001
ENSG00000168005,SPINDOC,chr11,63813433,63827718,1,0,19,0,1,0,0.88,22,1,14,0,1,0,78.2778875
ENSG00000072518,MARK2,chr11,63838923,63911020,1,0,1010,0,2,0,0.84,104,3,99,0,7,0,77.80383150684932
ENSG00000167771,RCOR2,chr11,63911220,63919787,-1,0,65,0,3,0,0.74,23,1,22,0,0,0,78.27956
ENSG00000110583,NAA40,chr11,63938669,63957319,1,0,58,0,1,0,0.89,24,2,19,0,3,0,79.4177052631579
ENSG00000176340,COX8A,chr11,63974620,63976543,1,0,837,0,1,0,0.84,6,1,5,0,1,0,80.61363333333333
ENSG00000167770,OTUB1,chr11,63985853,64001811,1,0,165,0,2,0,0.71,33,3,21,0,1,0,81.33991176470587
ENSG00000133315,MACROD1,chr11,63998553,64166482,-1,0,201,0,8,0,0.775,310,5,292,2,1,0,81.3811601190476
ENSG00000126500,FLRT1,chr11,64035931,64119173,1,0,23,0,4,0,0.73,152,3,142,2,0,0,82.07564523809523
ENSG00000168439,STIP1,chr11,64185272,64204548,1,0,297,0,1,0,0.96,28,2,26,0,1,0,76.70832380952382
ENSG00000149781,FERMT3,chr11,64205926,64223896,1,0,318,0,1,0,0.78,38,2,34,0,2,0,75.68858947368422
ENSG00000149743,TRPT1,chr11,64223799,64226823,-1,0,22,0,1,0,0.98,10,4,6,0,1,0,75.20005
ENSG00000149761,NUDT22,chr11,64225941,64230686,1,0,18,0,2,0,0.83,11,4,6,0,2,0,75.06956666666667
ENSG00000110011,DNAJC4,chr11,64230158,64234286,1,0,32,0,2,0,0.85,12,4,8,0,2,0,74.9211
ENSG00000173511,VEGFB,chr11,64234521,64239264,1,0,486,0,1,0,1.02,12,1,11,0,0,0,74.71753999999999
ENSG00000173486,FKBP2,chr11,64241003,64244132,1,0,137,0,2,0,0.73,10,2,8,0,1,0,74.5051
ENSG00000286264,,chr11,64241095,64244132,1,0,11,0,2,0,0.73,10,2,8,0,1,0,74.5051
ENSG00000173457,PPP1R14B,chr11,64244478,64246943,-1,0,68,0,1,0,0.88,7,3,4,0,2,0,74.394625
ENSG00000149782,PLCB3,chr11,64251514,64269395,1,0,124,0,3,0,0.7533,45,2,37,2,1,0,73.90788333333334
ENSG00000002330,BAD,chr11,64269828,64291946,-1,0,428,0,6,0,0.79,42,8,34,0,2,0,73.41494782608696
ENSG00000173264,GPR137,chr11,64270062,64289494,1,0,83,0,5,0,0.782,36,5,31,0,2,0,73.44119
ENSG00000182450,KCNK4,chr11,64291302,64300031,1,0,62,0,2,0,0.795,26,6,17,0,0,0,73.18594
ENSG00000219435,CATSPERZ,chr11,64300358,64304770,1,0,134,0,2,0,0.82,15,2,12,0,1,0,73.11880000000001
ENSG00000173153,ESRRA,chr11,64305080,64316744,1,0,321,0,1,0,0.88,26,2,23,0,3,0,73.07683076923077
ENSG00000173113,TRMT112,chr11,64316460,64318074,-1,0,46,0,1,0,0.81,5,2,3,0,1,0,73.06436666666667
ENSG00000126432,PRDX5,chr11,64318041,64321822,1,0,519,0,1,0,0.81,10,1,9,0,1,0,73.06719999999999
ENSG00000168071,CCDC88B,chr11,64340204,64357534,1,0,137,0,1,0,0.76,41,4,36,0,2,0,73.33083684210526
ENSG00000162302,RPS6KA4,chr11,64359142,64372215,1,0,81,0,3,0,0.7867,30,3,27,0,1,0,73.65957857142857
ENSG00000168065,SLC22A11,chr11,64555690,64572875,1,0,59,0,2,0,0.695,37,1,34,0,0,0,82.62370555555555
ENSG00000197891,SLC22A12,chr11,64590641,64602353,1,0,198,0,0,4993,,24,3,9,1,0,0,83.07275833333333
ENSG00000110076,NRXN2,chr11,64606174,64723197,-1,0,198,0,7,0,0.8671,202,7,174,5,0,0,82.10676949152544
ENSG00000068831,RASGRP2,chr11,64726905,64745456,-1,0,162,0,1,0,0.7,37,7,25,1,2,0,80.92052105263157
ENSG00000068976,PYGM,chr11,64746389,64759974,-1,0,226,0,0,35,,34,1,32,0,1,0,80.86157333333334
ENSG00000168066,SF1,chr11,64764606,64778786,-1,0,300,0,2,0,0.935,32,4,28,0,4,0,80.88014666666668
ENSG00000168067,MAP4K2,chr11,64784918,64803241,-1,0,89,0,1,0,1.34,36,2,33,0,1,0,80.94646842105263
ENSG00000133895,MEN1,chr11,64803510,64811294,-1,3,883,1,1,0,0.73,18,2,16,0,2,0,80.9805
ENSG00000171219,CDC42BPG,chr11,64823051,64844679,-1,0,48,0,3,0,0.7333,48,2,38,2,1,0,80.95128260869565
ENSG00000110047,EHD1,chr11,64851642,64888372,-1,0,258,0,2,0,0.795,88,3,84,0,7,0,80.62667837837839
ENSG00000110046,ATG2A,chr11,64894531,64917245,-1,0,71,0,2,0,0.835,58,2,48,4,2,0,80.0979043478261
ENSG00000068971,PPP2R5B,chr11,64917553,64934480,1,0,42,0,1,0,0.86,30,2,22,0,2,0,79.82996470588235
ENSG00000149735,GPHA2,chr11,64934471,64935893,-1,0,209,0,0,9447,,5,2,3,0,0,0,79.73733333333332
ENSG00000168070,MAJIN,chr11,64937517,64972108,-1,0,129,0,1,0,0.86,25,1,15,6,0,0,79.66938571428572
ENSG00000168062,BATF2,chr11,64987945,64997018,-1,0,131,0,0,15667,,13,2,10,0,0,0,80.00351
ENSG00000213465,ARL2,chr11,65014144,65024328,1,0,63,0,1,0,0.89,17,1,10,2,1,0,80.69208181818183
ENSG00000273003,ARL2-SNX15,chr11,65014182,65040570,1,0,0,0,2,0,0.85,34,2,23,3,3,0,80.98436785714284
ENSG00000110025,SNX15,chr11,65027437,65040572,1,0,20,0,1,0,0.81,13,1,9,1,2,0,81.20929333333335
ENSG00000168061,SAC3D1,chr11,65040901,65044828,1,0,112,0,1,0,0.95,9,2,7,0,1,0,81.54740000000001
ENSG00000168060,NAALADL1,chr11,65044818,65058553,-1,0,27,0,1,0,0.68,28,2,22,0,1,0,81.9038
ENSG00000146670,CDCA5,chr11,65066300,65084164,-1,0,323,0,1,0,1.05,27,1,22,0,1,0,82.83197368421052
ENSG00000162300,ZFPL1,chr11,65084210,65088398,1,0,96,0,1,0,1.05,10,2,8,0,1,0,83.2645
ENSG00000187066,TMEM262,chr11,65084979,65089375,-1,0,4,0,0,623,,9,1,8,0,1,0,83.3026
ENSG00000149823,VPS51,chr11,65089324,65111862,1,0,636,0,3,0,0.7567,37,3,33,0,3,0,83.78615416666668
ENSG00000149809,TM7SF2,chr11,65111845,65116384,1,0,623,0,1,0,0.73,15,1,14,0,2,0,84.22945999999999
ENSG00000174276,ZNHIT2,chr11,65116403,65117701,-1,0,12,0,1,0,0.94,5,3,2,0,1,0,84.3184
ENSG00000149806,FAU,chr11,65120626,65122221,-1,0,79,0,1,0,0.91,4,2,2,0,1,0,84.4455
ENSG00000162298,SYVN1,chr11,65121780,65135747,-1,0,222,0,2,0,0.905,35,6,28,0,2,0,84.63767333333334
ENSG00000149792,MRPL49,chr11,65122183,65127371,1,0,53,0,1,0,0.91,12,1,10,0,1,0,84.52569999999999
ENSG00000204710,SPDYC,chr11,65170233,65173374,1,0,19,0,0,7870,,4,1,2,0,0,0,85.372025
ENSG00000014216,CAPN1,chr11,65180566,65212006,1,0,353,0,3,0,0.85,46,6,38,0,2,0,85.540875
ENSG00000014138,POLA2,chr11,65261913,65305959,1,0,153,0,1,0,0.91,68,1,61,0,1,0,85.30304444444445
ENSG00000285816,,chr11,65261928,65326543,1,0,2,0,2,0,0.905,110,4,98,0,2,0,85.10206515151515
ENSG00000149798,CDC42EP2,chr11,65314834,65322662,1,0,43,0,1,0,0.9,20,2,18,0,1,0,84.62271111111112
ENSG00000133884,DPF2,chr11,65333821,65354262,1,0,59,0,1,0,0.87,22,1,17,0,1,0,83.72096666666668
ENSG00000173825,TIGD3,chr11,65354751,65357613,1,0,25,0,1,0,0.84,8,1,7,0,1,0,83.1505
ENSG00000162241,SLC25A45,chr11,65375192,65384550,-1,0,23,0,0,1705,,25,3,22,0,1,0,81.8447818181818
ENSG00000126391,FRMD8,chr11,65386592,65413525,1,0,53,0,2,0,0.725,58,1,56,0,1,0,80.57421428571426
ENSG00000142186,SCYL1,chr11,65525072,65538711,1,0,932,0,2,0,0.915,29,3,23,0,1,0,77.57059333333333
ENSG00000168056,LTBP3,chr11,65538559,65558930,-1,0,445,0,5,0,0.788,53,3,50,0,6,0,78.3266619047619
ENSG00000173465,ZNRD2,chr11,65570459,65573942,1,0,729,0,2,0,0.915,9,2,7,0,1,0,79.5785
ENSG00000176973,FAM89B,chr11,65572349,65574198,1,0,12,0,2,0,0.875,4,1,3,0,1,0,79.6371
ENSG00000173442,EHBP1L1,chr11,65575943,65592851,1,0,109,0,3,0,0.9267,43,1,42,0,4,0,80.32168333333334
ENSG00000173338,KCNK7,chr11,65592836,65595996,-1,0,29,0,1,0,0.89,8,1,7,0,0,0,80.9167
ENSG00000173327,MAP3K11,chr11,65597755,65615382,-1,0,227,0,3,0,0.85,38,4,27,0,1,0,81.59635555555556
ENSG00000197136,PCNX3,chr11,65615754,65637441,1,0,44,0,2,0,0.75,39,2,35,0,2,0,82.57748181818182
ENSG00000213445,SIPA1,chr11,65638091,65650930,1,0,361,0,4,0,0.7675,34,3,31,0,1,0,83.22777142857144
ENSG00000173039,RELA,chr11,65653599,65663090,-1,0,1196,0,1,0,0.93,28,1,27,0,3,0,83.53174
ENSG00000172977,KAT5,chr11,65711996,65719604,1,0,443,0,1,0,0.79,15,3,12,0,2,0,82.83824444444446
ENSG00000172922,RNASEH2C,chr11,65714005,65720818,-1,0,125,0,1,0,0.93,15,1,14,0,1,0,82.78245000000001
ENSG00000254470,AP5B1,chr11,65773898,65780976,-1,0,109,0,1,0,0.87,19,1,18,0,1,0,79.7540375
ENSG00000172818,OVOL1,chr11,65786714,65797219,1,0,289,0,1,0,1.04,29,6,23,0,0,0,78.99343636363638
ENSG00000172757,CFL1,chr11,65823022,65862026,-1,0,504,0,2,0,0.82,58,11,43,0,3,0,77.0995375
ENSG00000172803,SNX32,chr11,65833834,65856896,1,0,30,0,1,0,0.81,33,2,27,0,2,0,77.00525416666666
ENSG00000172732,MUS81,chr11,65857126,65867653,1,0,272,0,1,0,0.83,33,9,24,0,2,0,76.73240000000001
ENSG00000172638,EFEMP2,chr11,65866441,65878497,-1,0,304,0,1,0,0.71,32,1,31,0,1,0,76.66536153846154
ENSG00000172543,CTSW,chr11,65879809,65883741,1,0,84,0,0,4257,,11,1,10,0,0,0,76.64514
ENSG00000172500,FIBP,chr11,65883740,65888531,-1,0,109,0,1,0,0.95,13,1,12,0,1,0,76.65416666666665
ENSG00000175602,CCDC85B,chr11,65890673,65891635,1,0,33,0,1,0,0.91,4,2,2,0,1,0,76.6743
ENSG00000175592,FOSL1,chr11,65892049,65900573,-1,0,484,0,1,0,0.88,23,1,22,0,2,0,76.70741000000001
ENSG00000175573,C11orf68,chr11,65916810,65919062,-1,0,23,0,2,0,0.87,7,1,6,0,1,0,76.94200000000001
ENSG00000175550,DRAP1,chr11,65919274,65921563,1,0,28,0,1,0,1.06,6,2,4,0,1,0,76.9778
ENSG00000175513,TSGA10IP,chr11,65945480,65959966,1,0,10,0,0,1337,,21,0,18,1,1,0,77.48261875
ENSG00000175467,SART1,chr11,65961689,65980137,1,0,97,0,2,0,0.93,37,1,35,0,2,0,77.73008421052633
ENSG00000175376,EIF1AD,chr11,65996545,66002472,-1,0,32,0,1,0,0.92,9,1,8,0,1,0,77.94211666666668
ENSG00000175334,BANF1,chr11,66002228,66004170,1,0,240,0,1,0,0.92,5,3,2,0,1,0,77.9517
ENSG00000175315,CST6,chr11,66012008,66013505,1,0,244,0,1,0,0.89,5,1,4,0,0,0,77.95876666666666
ENSG00000175294,CATSPER1,chr11,66016752,66026479,-1,0,161,0,2,0,0.895,20,0,17,0,0,0,77.94185
ENSG00000175229,GAL3ST3,chr11,66040748,66049502,-1,0,13,0,2,0,0.94,24,3,16,0,0,0,77.7977
ENSG00000087365,SF3B2,chr11,66050729,66069308,1,0,182,0,1,0,0.95,31,1,27,0,2,0,77.65423157894736
ENSG00000175115,PACS1,chr11,66070272,66244744,1,0,198,0,1,0,0.93,224,2,208,1,12,0,77.73540738636365
ENSG00000174996,KLC2,chr11,66257294,66267860,1,0,75,0,2,0,0.855,24,5,19,0,3,0,79.225925
ENSG00000174903,RAB1B,chr11,66268590,66277492,1,0,78,0,1,0,0.88,20,2,17,0,1,0,79.25887777777778
ENSG00000174871,CNIH2,chr11,66278175,66285301,1,0,37,0,2,0,0.885,23,3,20,0,0,0,79.24009999999998
ENSG00000174851,YIF1A,chr11,66284572,66289184,-1,0,42,0,1,0,0.9,13,3,10,0,1,0,79.20686
ENSG00000179292,TMEM151A,chr11,66291894,66296664,1,0,27,0,2,0,0.865,13,1,12,0,0,0,79.13248333333334
ENSG00000174807,CD248,chr11,66314494,66317044,-1,0,232,0,1,0,0.71,9,1,8,0,0,0,78.76249999999999
ENSG00000174791,RIN1,chr11,66330241,66336840,-1,0,73,0,1,0,0.64,20,3,17,0,0,0,78.2761625
ENSG00000174744,BRMS1,chr11,66337333,66345132,-1,0,116,0,1,0,0.91,22,1,21,0,1,0,78.0389111111111
ENSG00000174684,B4GAT1,chr11,66345374,66347638,-1,0,95,0,2,0,0.97,7,2,5,0,1,0,77.8566
ENSG00000174669,SLC29A2,chr11,66362520,66372476,-1,0,87,0,1,0,0.84,29,2,26,0,1,0,77.13203000000001
ENSG00000174576,NPAS4,chr11,66421035,66426707,1,0,140,0,1,0,0.78,11,2,3,1,0,0,75.70274285714285
ENSG00000174547,MRPL11,chr11,66435075,66466738,-1,0,25,0,1,0,0.85,39,4,27,0,2,0,75.52386363636364
ENSG00000174516,PELI3,chr11,66466303,66478998,1,0,49,0,2,0,0.76,34,3,22,3,1,0,75.56525
ENSG00000254986,DPP3,chr11,66479990,66510188,1,0,144,0,1,0,0.82,44,2,35,1,2,0,75.75805161290324
ENSG00000256349,,chr11,66509079,66533613,1,0,0,0,0,12085,,26,1,21,2,1,0,75.99888461538461
ENSG00000174483,BBS1,chr11,66510606,66533630,1,0,153,0,0,12068,,23,1,18,2,1,0,76.0070875
ENSG00000174165,ZDHHC24,chr11,66520625,66546235,-1,0,35,0,1,0,0.83,34,1,30,1,2,0,76.07377692307692
ENSG00000248746,ACTN3,chr11,66546395,66563334,1,0,106,0,1,0,0.93,37,1,25,0,1,0,76.12752777777779
ENSG00000174080,CTSF,chr11,66563463,66568879,-1,0,210,0,1,0,0.88,15,2,12,0,0,0,76.1131857142857
ENSG00000182791,CCDC87,chr11,66590176,66593063,-1,0,135,0,1,0,0.82,9,1,8,0,1,0,75.9738
ENSG00000173992,CCS,chr11,66593153,66606019,1,0,188,0,1,0,0.82,21,2,17,0,1,0,75.90324999999999
ENSG00000248643,RBM14-RBM4,chr11,66616626,66646469,1,0,15,0,4,0,1.04,55,5,48,1,2,0,75.55907
ENSG00000239306,RBM14,chr11,66616626,66629934,1,0,130,0,2,0,1.135,29,2,27,0,1,0,75.64880000000001
ENSG00000173933,RBM4,chr11,66638658,66668380,1,0,127,0,2,0,0.945,34,3,25,0,1,0,75.33554
ENSG00000173914,RBM4B,chr11,66664996,66677925,-1,0,67,0,1,0,0.98,16,2,12,0,1,0,75.19822857142857
ENSG00000173898,SPTBN2,chr11,66682496,66744670,-1,0,485,0,4,0,0.9225,117,5,95,3,1,0,75.13033437499999
ENSG00000173715,TOP6BL,chr11,66744451,66843516,1,0,146,0,3,0,0.8967,79,6,66,2,3,0,75.60981584158417
ENSG00000173653,RCE1,chr11,66842835,66846552,1,0,53,0,1,0,0.86,12,2,10,0,1,0,76.09922
ENSG00000173599,PC,chr11,66848208,66958524,-1,0,319,0,4,0,0.8175,209,6,179,6,2,0,76.84854732142857
ENSG00000173621,LRFN4,chr11,66856546,66860475,1,0,67,0,2,0,0.7,13,2,11,0,1,0,76.25052500000001
ENSG00000173237,C11orf86,chr11,66975277,66977009,1,0,144,0,0,16375,,6,1,5,0,0,0,78.11446666666666
ENSG00000173227,SYT12,chr11,67006772,67050870,1,0,62,0,1,0,1.02,78,6,64,1,0,0,79.5716088888889
ENSG00000173156,RHOD,chr11,67056839,67072019,1,0,95,0,2,0,0.9,30,2,28,0,0,0,80.54625625
ENSG00000173120,KDM2A,chr11,67119263,67258082,1,0,139,0,2,0,0.825,141,6,116,4,2,0,81.232695
ENSG00000173020,GRK2,chr11,67266391,67286557,1,0,314,0,2,0,0.85,58,1,57,0,5,0,80.92546363636365
ENSG00000172932,ANKRD13D,chr11,67289291,67302486,1,0,23,0,1,0,0.84,25,2,23,0,2,0,80.54316428571428
ENSG00000172830,SSH3,chr11,67303478,67312607,1,0,42,0,1,0,0.68,26,2,24,0,2,0,80.1200909090909
ENSG00000172613,RAD9A,chr11,67317871,67398410,1,0,86,0,4,0,0.83,136,8,118,1,9,0,76.76132839506172
ENSG00000175482,POLD4,chr11,67350772,67356972,-1,0,183,0,1,0,0.61,19,3,16,0,1,0,77.2434
ENSG00000256514,,chr11,67351572,67373584,-1,0,0,0,2,0,0.83,51,4,47,0,5,0,76.47162608695652
ENSG00000175505,CLCF1,chr11,67364168,67374177,-1,0,162,0,1,0,1.05,28,3,25,0,4,0,75.94971818181818
ENSG00000172531,PPP1CA,chr11,67398179,67421183,-1,0,147,0,5,0,0.862,60,6,54,0,8,0,72.28025
ENSG00000175463,TBC1D10C,chr11,67398454,67410092,1,0,144,0,3,0,0.7233,31,4,27,0,5,0,72.75260769230769
ENSG00000172508,CARNS1,chr11,67414968,67425613,1,0,63,0,3,0,0.93,26,2,24,0,4,0,71.35975
ENSG00000175634,RPS6KB2,chr11,67428460,67435408,1,0,325,0,1,0,0.99,18,2,16,0,3,0,70.5389
ENSG00000213402,PTPRCAP,chr11,67435510,67437682,-1,0,46,0,1,0,0.63,7,2,5,0,1,0,70.17013333333334
ENSG00000172725,CORO1B,chr11,67435510,67443821,-1,0,38,0,2,0,0.745,28,4,24,0,2,0,69.98674444444445
ENSG00000175514,GPR152,chr11,67451301,67452729,-1,0,9,0,0,7448,,5,2,3,0,0,0,69.33656666666667
ENSG00000175544,CABP4,chr11,67452406,67461752,1,0,87,0,0,2823,,19,2,15,0,0,0,69.12092727272727
ENSG00000172663,TMEM134,chr11,67461710,67469288,-1,0,22,0,2,0,0.735,17,1,16,0,2,0,68.8081875
ENSG00000110711,AIP,chr11,67468174,67491154,1,0,407,0,2,0,0.825,41,4,30,1,4,0,68.49123333333334
ENSG00000110697,PITPNM1,chr11,67491760,67506263,-1,0,68,0,2,0,0.75,40,2,31,1,1,0,68.317
ENSG00000167797,CDK2AP2,chr11,67506490,67508701,-1,0,303,0,1,0,0.92,8,3,5,0,2,0,68.33452499999999
ENSG00000167791,CABP2,chr11,67518912,67524517,-1,0,53,0,1,0,0.82,14,2,7,1,0,0,68.47331428571428
ENSG00000084207,GSTP1,chr11,67583658,67586659,1,0,757,0,1,0,0.75,10,1,9,0,1,0,69.510975
ENSG00000167792,NDUFV1,chr11,67605653,67612554,1,0,337,0,1,0,0.85,16,2,14,0,1,0,69.69864999999999
ENSG00000167799,NUDT8,chr11,67627937,67629937,-1,0,19,0,1,0,1.08,7,1,6,0,1,0,69.75779999999999
ENSG00000167800,TBX10,chr11,67631303,67639763,-1,0,134,0,0,480,,21,1,20,0,1,0,69.77033999999999
ENSG00000132744,ACY3,chr11,67642551,67650900,-1,0,59,0,0,11728,,22,3,16,1,1,0,69.79645555555555
ENSG00000132746,ALDH3B2,chr11,67662155,67681224,-1,0,66,0,1,0,0.71,34,3,27,0,0,0,69.93464499999997
ENSG00000110057,UNC93B1,chr11,67991100,68004982,-1,0,287,0,3,0,0.7733,27,1,25,0,1,0,74.61783333333332
ENSG00000006534,ALDH3B1,chr11,68008563,68029282,1,0,67,0,1,0,0.77,50,4,44,0,0,0,74.16807619047619
ENSG00000110717,NDUFS8,chr11,68030617,68036647,1,0,213,0,1,0,0.83,13,3,9,0,1,0,74.09565714285715
ENSG00000110719,TCIRG1,chr11,68039025,68050895,1,0,605,0,1,0,0.76,37,3,34,0,1,0,74.18911538461538
ENSG00000110721,CHKA,chr11,68052859,68121444,-1,0,1713,0,1,0,0.92,78,1,67,1,0,0,75.21709710144927
ENSG00000110066,KMT5B,chr11,68154863,68213852,-1,0,119,0,1,0,0.97,64,2,56,0,3,0,75.819725
ENSG00000171067,C11orf24,chr11,68261335,68272001,-1,0,15,0,1,0,0.82,24,2,17,0,1,0,72.19433333333333
ENSG00000162337,LRP5,chr11,68312447,68449275,1,0,843,0,11,0,0.8809,271,1,249,3,1,0,69.31989057971013
ENSG00000110075,PPP6R3,chr11,68460475,68615343,1,0,97,0,1,0,0.93,179,1,159,3,5,0,66.58543846153846
ENSG00000069482,GAL,chr11,68683020,68691205,1,0,918,0,1,0,0.77,21,1,17,0,0,0,64.27663333333334
ENSG00000132749,TESMIN,chr11,68707440,68751568,-1,0,186,0,1,0,0.69,36,1,23,2,0,0,64.09108695652174
ENSG00000110090,CPT1A,chr11,68754620,68844410,-1,0,489,0,4,0,0.805,104,1,79,16,3,0,63.5738711111111
ENSG00000197345,MRPL21,chr11,68891276,68903835,-1,0,44,0,2,0,1.165,18,1,12,0,1,0,63.15011428571428
ENSG00000132740,IGHMBP2,chr11,68903863,68940602,1,0,459,0,1,0,0.99,56,1,53,0,1,0,63.56794473684211
ENSG00000172938,MRGPRD,chr11,68980021,68980986,-1,0,318,0,0,24342,,4,0,0,0,0,0,65.1026
ENSG00000172935,MRGPRF,chr11,69004376,69014407,-1,0,86,0,2,0,0.68,27,4,23,0,0,0,65.80906363636363
ENSG00000162341,TPCN2,chr11,69048850,69136316,1,0,197,0,2,0,1.07,195,2,173,5,5,0,67.15817727272726
ENSG00000287725,,chr11,69072915,69162440,1,0,5,0,2,0,1.075,189,3,161,5,4,0,67.75417999999999
ENSG00000284713,SMIM38,chr11,69155478,69162440,1,0,45,0,1,0,0.87,18,2,16,0,0,0,69.0974375
ENSG00000172927,MYEOV,chr11,69294129,69341682,1,0,106,0,0,35377,,94,3,86,0,2,0,69.82824693877551
ENSG00000110092,CCND1,chr11,69641143,69654474,1,3,1311,1,3,0,0.7633,35,1,34,0,0,0,56.70971428571429
ENSG00000149716,LTO1,chr11,69653076,69675416,-1,0,79,0,2,0,0.725,51,2,46,0,1,0,56.30041739130436
ENSG00000162344,FGF19,chr11,69698232,69704660,-1,0,484,0,1,0,0.8,15,2,13,0,0,0,55.93215
ENSG00000075388,FGF4,chr11,69771022,69775341,-1,0,232,0,1,0,0.83,12,2,10,0,0,0,57.18244000000001
ENSG00000186895,FGF3,chr11,69809968,69819416,-1,0,250,0,2,0,0.85,23,1,2,1,0,0,58.151950000000014
ENSG00000131620,ANO1,chr11,69985907,70189530,1,0,545,0,5,0,0.778,318,4,266,10,0,0,60.91736699029126
ENSG00000168040,FADD,chr11,70203295,70207395,1,0,427,0,1,0,0.93,12,1,11,0,1,0,58.66362
ENSG00000131626,PPFIA1,chr11,70270655,70385312,1,0,179,0,1,0,0.95,128,1,110,7,1,0,54.72878173913043
ENSG00000085733,CTTN,chr11,70398404,70436584,1,0,400,0,2,0,1.135,74,1,71,0,0,0,50.2428325
ENSG00000162105,SHANK2,chr11,70467805,71252844,-1,0,204,0,7,0,0.7957,1005,11,641,64,0,0,46.038915521628496
ENSG00000172893,DHCR7,chr11,71428193,71452868,-1,0,315,0,2,0,0.74,43,2,38,0,2,0,64.84895384615385
ENSG00000172890,NADSYN1,chr11,71453109,71524107,1,0,163,0,3,0,0.92,81,3,56,2,2,0,66.97452222222222
ENSG00000244411,KRTAP5-7,chr11,71527267,71528669,1,0,7,0,0,4412,,3,1,2,0,0,0,68.19456666666666
ENSG00000241233,KRTAP5-8,chr11,71538025,71539209,1,0,7,0,0,15170,,4,0,4,0,0,0,68.33125000000001
ENSG00000254997,KRTAP5-9,chr11,71548420,71549608,1,0,6,0,0,25565,,1,0,1,0,0,0,68.40493333333333
ENSG00000204572,KRTAP5-10,chr11,71565563,71566735,1,0,3,0,0,10355,,3,0,3,0,0,0,68.41625
ENSG00000204571,KRTAP5-11,chr11,71581855,71603353,-1,0,5,0,0,3821,,14,0,5,0,0,0,68.28750000000001
ENSG00000289716,XNDC1N-ZNF705EP-ALG1L9P,chr11,71804997,71928656,-1,0,0,0,1,0,0.79,70,4,43,4,2,0,73.75624080000001
ENSG00000184276,DEFB108B,chr11,71833200,71837710,1,0,7,0,0,19393,,2,0,0,0,0,0,74.23456666666667
ENSG00000254469,XNDC1N,chr11,71865504,71928654,-1,0,9,0,0,51697,,35,2,25,2,1,0,73.3995953125
ENSG00000225805,DEFB131B,chr11,71878453,71884561,1,0,7,0,0,64646,,3,0,1,0,0,0,73.89845
ENSG00000137522,RNF121,chr11,71929018,71997597,1,0,50,0,0,82742,,73,1,64,5,1,0,70.96168285714286
ENSG00000137496,IL18BP,chr11,71998613,72007315,1,0,461,0,0,73024,,26,4,18,0,1,0,69.50183333333332
ENSG00000137497,NUMA1,chr11,72002860,72080693,-1,0,259,0,1,0,0.88,105,5,91,0,5,0,68.5917240506329
ENSG00000184154,LRRC51,chr11,72080286,72096895,1,0,95,0,1,0,0.88,24,2,21,0,1,0,67.83952222222223
ENSG00000284922,LRTOMT,chr11,72080331,72110782,1,0,84,0,2,0,0.93,40,5,32,1,2,0,67.756625
ENSG00000149357,LAMTOR1,chr11,72085895,72103297,-1,0,286,0,1,0,0.98,24,2,21,0,1,0,67.76776666666666
ENSG00000284844,TOMT,chr11,72103506,72110781,1,0,86,0,0,23,,8,2,4,1,1,0,67.61486249999999
ENSG00000110200,ANAPC15,chr11,72106378,72113688,-1,0,28,0,1,0,0.99,11,3,6,1,1,0,67.58535555555555
ENSG00000110203,FOLR3,chr11,72114869,72141085,1,0,300,0,0,1940,,27,1,22,1,0,0,67.36328518518518
ENSG00000110195,FOLR1,chr11,72189558,72196323,1,0,405,0,0,26880,,7,3,4,0,0,0,66.47414285714285
ENSG00000165457,FOLR2,chr11,72216601,72221950,1,0,297,0,0,1253,,5,1,4,0,0,0,66.30153333333334
ENSG00000165458,INPPL1,chr11,72223524,72239184,1,0,194,0,1,0,0.83,45,2,41,0,2,0,66.33528125
